site_brom.id,site,mu,k,species,abundance,biomass
macae_B12,macae,2.5,0.5,Diptera.469,2,0.083746219
macae_B12,macae,2.5,0.5,Diptera.483,2,0.131543606
macae_B12,macae,2.5,0.5,Diptera.486,3,0.592478492
macae_B12,macae,2.5,0.5,Diptera.64,1,0.021705039
macae_B12,macae,2.5,0.5,Diptera.65,4,0.068805949
macae_B12,macae,2.5,0.5,Diptera.67,51,1.073243971
macae_B12,macae,2.5,0.5,Diptera.69,10,0.256522965
macae_B12,macae,2.5,0.5,Diptera.86,44,0.638728952
macae_B12,macae,2.5,0.5,Lepidoptera.2,1,0.041821172
macae_B12,macae,2.5,0.5,Lepidoptera.4,1,6.360041749
macae_B12,macae,2.5,0.5,Oligochaeta.5,84,4.3467
macae_B12,macae,2.5,0.5,Ostracoda.4,4,0.301971987
macae_B14,macae,2.5,2,Coleoptera.27,4,0.11668691
macae_B14,macae,2.5,2,Coleoptera.28,7,0.486359788
macae_B14,macae,2.5,2,Coleoptera.30,8,0.89785576
macae_B14,macae,2.5,2,Diptera.101,18,0.526503837
macae_B14,macae,2.5,2,Diptera.113,9,0.095898484
macae_B14,macae,2.5,2,Diptera.115,1,0.013871503
macae_B14,macae,2.5,2,Diptera.15,17,0.233332315
macae_B14,macae,2.5,2,Diptera.219,1,0.097648937
macae_B14,macae,2.5,2,Diptera.278,43,5.417505913
macae_B14,macae,2.5,2,Diptera.380,2,0.023361974
macae_B14,macae,2.5,2,Diptera.381,3,0.081863262
macae_B14,macae,2.5,2,Diptera.444,2,0.03734788
macae_B14,macae,2.5,2,Diptera.449,2,0.062290215
macae_B14,macae,2.5,2,Diptera.453,1,0.013555274
macae_B14,macae,2.5,2,Diptera.462,5,0.019256028
macae_B14,macae,2.5,2,Diptera.465,4,0.672374692
macae_B14,macae,2.5,2,Diptera.483,3,0.237862893
macae_B14,macae,2.5,2,Diptera.484,2,0.18335936
macae_B14,macae,2.5,2,Diptera.485,1,0.026236874
macae_B14,macae,2.5,2,Diptera.486,3,0.238364699
macae_B14,macae,2.5,2,Diptera.64,5,0.143347008
macae_B14,macae,2.5,2,Diptera.65,3,0.068291194
macae_B14,macae,2.5,2,Diptera.67,16,0.375340976
macae_B14,macae,2.5,2,Diptera.69,1,0.037272625
macae_B14,macae,2.5,2,Diptera.86,2,0.042328454
macae_B14,macae,2.5,2,Odonata.3,1,0.006452538
macae_B14,macae,2.5,2,Oligochaeta.5,64,2.9604
macae_B14,macae,2.5,2,Ostracoda.4,26,1.715934656
macae_B15,macae,2,2,Coleoptera.18,1,0.140219149
macae_B15,macae,2,2,Coleoptera.28,1,0.325559365
macae_B15,macae,2,2,Diptera.101,18,0.566423569
macae_B15,macae,2,2,Diptera.113,8,0.042269684
macae_B15,macae,2,2,Diptera.115,9,0.271107779
macae_B15,macae,2,2,Diptera.15,3,0.061990046
macae_B15,macae,2,2,Diptera.278,6,0.873180668
macae_B15,macae,2,2,Diptera.380,27,0.318415623
macae_B15,macae,2,2,Diptera.381,1,0.013073384
macae_B15,macae,2,2,Diptera.448,9,0.057333517
macae_B15,macae,2,2,Diptera.45,3,0.27366
macae_B15,macae,2,2,Diptera.459,1,0.072396802
macae_B15,macae,2,2,Diptera.461,2,0.059976219
macae_B15,macae,2,2,Diptera.462,1,0.006637618
macae_B15,macae,2,2,Diptera.465,9,0.999033547
macae_B15,macae,2,2,Diptera.484,2,0.090411926
macae_B15,macae,2,2,Diptera.485,3,0.212082968
macae_B15,macae,2,2,Diptera.486,1,0.103274385
macae_B15,macae,2,2,Diptera.64,6,0.478510014
macae_B15,macae,2,2,Diptera.67,49,0.748311662
macae_B15,macae,2,2,Diptera.86,6,0.185494543
macae_B15,macae,2,2,Oligochaeta.5,40,1.6892
macae_B15,macae,2,2,Ostracoda.4,32,2.357736029
macae_B16,macae,2,0.5,Coleoptera.27,4,1.335978795
macae_B16,macae,2,0.5,Coleoptera.28,7,1.708753945
macae_B16,macae,2,0.5,Coleoptera.30,9,0.86947774
macae_B16,macae,2,0.5,Diptera.113,1,0.004048224
macae_B16,macae,2,0.5,Diptera.115,3,0.112292891
macae_B16,macae,2,0.5,Diptera.15,43,0.482354746
macae_B16,macae,2,0.5,Diptera.278,23,3.767033126
macae_B16,macae,2,0.5,Diptera.378,2,0.002662772
macae_B16,macae,2,0.5,Diptera.380,1,0.008113455
macae_B16,macae,2,0.5,Diptera.448,1,0.002354196
macae_B16,macae,2,0.5,Diptera.459,3,0.085216924
macae_B16,macae,2,0.5,Diptera.461,2,0.196387772
macae_B16,macae,2,0.5,Diptera.462,4,0.012069258
macae_B16,macae,2,0.5,Diptera.465,1,0.075088647
macae_B16,macae,2,0.5,Diptera.469,1,0.020985563
macae_B16,macae,2,0.5,Diptera.483,1,0.056918961
macae_B16,macae,2,0.5,Diptera.485,1,0.022072624
macae_B16,macae,2,0.5,Diptera.64,6,0.036261324
macae_B16,macae,2,0.5,Diptera.65,1,0.029293892
macae_B16,macae,2,0.5,Diptera.67,23,0.276107465
macae_B16,macae,2,0.5,Diptera.69,3,0.095859319
macae_B16,macae,2,0.5,Diptera.86,30,0.38934522
macae_B16,macae,2,0.5,Lepidoptera.2,1,0.06284038
macae_B16,macae,2,0.5,Lepidoptera.4,1,1.336569816
macae_B16,macae,2,0.5,Odonata.3,3,0.066070901
macae_B16,macae,2,0.5,Oligochaeta.5,47,2.3916
macae_B16,macae,2,0.5,Ostracoda.4,23,1.679389251
macae_B2,macae,0.1,2,Coleoptera.28,5,0.69333792
macae_B2,macae,0.1,2,Coleoptera.30,2,0.160647239
macae_B2,macae,0.1,2,Diptera.115,126,2.800130698
macae_B2,macae,0.1,2,Diptera.143,5,9.27457e-4
macae_B2,macae,0.1,2,Diptera.15,56,0.750790849
macae_B2,macae,0.1,2,Diptera.278,15,1.023135749
macae_B2,macae,0.1,2,Diptera.377,1,0.019195267
macae_B2,macae,0.1,2,Diptera.378,1,0.005666103
macae_B2,macae,0.1,2,Diptera.380,21,0.222110741
macae_B2,macae,0.1,2,Diptera.381,1,0.008743544
macae_B2,macae,0.1,2,Diptera.444,2,0.022129369
macae_B2,macae,0.1,2,Diptera.45,1,0.03324
macae_B2,macae,0.1,2,Diptera.461,9,0.654335217
macae_B2,macae,0.1,2,Diptera.469,1,0.04122179
macae_B2,macae,0.1,2,Diptera.476,1,0.032191645
macae_B2,macae,0.1,2,Diptera.483,2,0.133045376
macae_B2,macae,0.1,2,Diptera.484,1,0.032466795
macae_B2,macae,0.1,2,Diptera.485,2,0.109246361
macae_B2,macae,0.1,2,Diptera.486,1,0.235148257
macae_B2,macae,0.1,2,Diptera.65,8,0.120172277
macae_B2,macae,0.1,2,Diptera.67,8,0.086955522
macae_B2,macae,0.1,2,Diptera.69,7,0.157986986
macae_B2,macae,0.1,2,Diptera.86,31,0.51579285
macae_B2,macae,0.1,2,Lepidoptera.4,1,0.61241761
macae_B2,macae,0.1,2,Odonata.3,1,0.008182642
macae_B2,macae,0.1,2,Oligochaeta.5,21,0.5665
macae_B2,macae,0.1,2,Ostracoda.4,10,0.663707114
macae_B22,macae,0.6,1,Coleoptera.27,1,0.053651732
macae_B22,macae,0.6,1,Coleoptera.28,2,0.201873476
macae_B22,macae,0.6,1,Coleoptera.29,1,0.06624357
macae_B22,macae,0.6,1,Coleoptera.30,2,0.197254582
macae_B22,macae,0.6,1,Diptera.101,6,0.238240335
macae_B22,macae,0.6,1,Diptera.113,2,0.01101073
macae_B22,macae,0.6,1,Diptera.115,3,0.04898616
macae_B22,macae,0.6,1,Diptera.143,1,3.32e-5
macae_B22,macae,0.6,1,Diptera.15,19,0.235953164
macae_B22,macae,0.6,1,Diptera.278,28,6.109468923
macae_B22,macae,0.6,1,Diptera.380,22,0.201245352
macae_B22,macae,0.6,1,Diptera.381,6,0.04014855
macae_B22,macae,0.6,1,Diptera.444,2,0.031653103
macae_B22,macae,0.6,1,Diptera.448,1,0.014424507
macae_B22,macae,0.6,1,Diptera.452,1,0.056071255
macae_B22,macae,0.6,1,Diptera.461,1,0.084163123
macae_B22,macae,0.6,1,Diptera.462,2,0.011075523
macae_B22,macae,0.6,1,Diptera.465,2,0.270053879
macae_B22,macae,0.6,1,Diptera.468,2,0.281610845
macae_B22,macae,0.6,1,Diptera.483,9,0.645484107
macae_B22,macae,0.6,1,Diptera.484,1,0.012687207
macae_B22,macae,0.6,1,Diptera.486,1,0.103274385
macae_B22,macae,0.6,1,Diptera.64,7,0.375517221
macae_B22,macae,0.6,1,Diptera.65,20,0.309632835
macae_B22,macae,0.6,1,Diptera.67,31,0.441133641
macae_B22,macae,0.6,1,Diptera.69,18,0.584207
macae_B22,macae,0.6,1,Diptera.86,33,0.713403325
macae_B22,macae,0.6,1,Lepidoptera.3,1,0.053315407
macae_B22,macae,0.6,1,Lepidoptera.4,1,7.403819923
macae_B22,macae,0.6,1,Oligochaeta.5,41,1.4612
macae_B22,macae,0.6,1,Ostracoda.4,2,0.110091111
macae_B23,macae,1.5,1,Coleoptera.28,2,0.505562817
macae_B23,macae,1.5,1,Coleoptera.29,1,0.318649338
macae_B23,macae,1.5,1,Coleoptera.30,1,0.078777486
macae_B23,macae,1.5,1,Diptera.101,4,0.135152455
macae_B23,macae,1.5,1,Diptera.113,2,0.0108
macae_B23,macae,1.5,1,Diptera.115,1,0.062187059
macae_B23,macae,1.5,1,Diptera.15,25,0.397599305
macae_B23,macae,1.5,1,Diptera.278,18,5.826644395
macae_B23,macae,1.5,1,Diptera.380,11,0.161876764
macae_B23,macae,1.5,1,Diptera.381,3,0.023948205
macae_B23,macae,1.5,1,Diptera.444,9,0.156782629
macae_B23,macae,1.5,1,Diptera.452,2,0.169914118
macae_B23,macae,1.5,1,Diptera.453,3,0.269391984
macae_B23,macae,1.5,1,Diptera.461,4,0.206418164
macae_B23,macae,1.5,1,Diptera.465,2,0.325846796
macae_B23,macae,1.5,1,Diptera.482,1,0.027791702
macae_B23,macae,1.5,1,Diptera.483,5,0.364292759
macae_B23,macae,1.5,1,Diptera.484,4,0.325069481
macae_B23,macae,1.5,1,Diptera.485,2,0.141031087
macae_B23,macae,1.5,1,Diptera.488,2,0.597910574
macae_B23,macae,1.5,1,Diptera.64,38,2.248586749
macae_B23,macae,1.5,1,Diptera.67,19,0.278278688
macae_B23,macae,1.5,1,Diptera.69,3,0.11770479
macae_B23,macae,1.5,1,Diptera.86,19,0.29219469
macae_B23,macae,1.5,1,Lepidoptera.2,2,3.324369531
macae_B23,macae,1.5,1,Oligochaeta.5,80,2.8643
macae_B23,macae,1.5,1,Ostracoda.4,1,0.067357329
macae_B24,macae,0.1,0.5,Coleoptera.18,1,0.057327389
macae_B24,macae,0.1,0.5,Coleoptera.28,5,0.321382209
macae_B24,macae,0.1,0.5,Coleoptera.29,12,1.49415806
macae_B24,macae,0.1,0.5,Diptera.101,11,0.44733115
macae_B24,macae,0.1,0.5,Diptera.115,7,0.291992077
macae_B24,macae,0.1,0.5,Diptera.133,1,0.069591351
macae_B24,macae,0.1,0.5,Diptera.134,1,0.083366993
macae_B24,macae,0.1,0.5,Diptera.15,46,0.571394136
macae_B24,macae,0.1,0.5,Diptera.253,1,35.14570158
macae_B24,macae,0.1,0.5,Diptera.278,2,0.509662555
macae_B24,macae,0.1,0.5,Diptera.378,7,0.037036739
macae_B24,macae,0.1,0.5,Diptera.380,34,0.444273273
macae_B24,macae,0.1,0.5,Diptera.381,6,0.070930781
macae_B24,macae,0.1,0.5,Diptera.447,1,0.005328203
macae_B24,macae,0.1,0.5,Diptera.452,3,0.034293914
macae_B24,macae,0.1,0.5,Diptera.461,2,0.115901844
macae_B24,macae,0.1,0.5,Diptera.462,1,0.002470742
macae_B24,macae,0.1,0.5,Diptera.465,6,0.363443078
macae_B24,macae,0.1,0.5,Diptera.474,9,0.093156903
macae_B24,macae,0.1,0.5,Diptera.483,5,0.412829416
macae_B24,macae,0.1,0.5,Diptera.486,1,0.935088158
macae_B24,macae,0.1,0.5,Diptera.64,7,0.045761828
macae_B24,macae,0.1,0.5,Diptera.65,7,0.062924117
macae_B24,macae,0.1,0.5,Diptera.67,3,0.085243173
macae_B24,macae,0.1,0.5,Diptera.69,3,0.120819093
macae_B24,macae,0.1,0.5,Diptera.86,23,0.424486124
macae_B24,macae,0.1,0.5,Lepidoptera.2,4,0.416987508
macae_B24,macae,0.1,0.5,Odonata.3,1,0.230703804
macae_B24,macae,0.1,0.5,Oligochaeta.5,118,5.4314
macae_B24,macae,0.1,0.5,Ostracoda.4,29,1.71993739
macae_B27,macae,2.5,1,Coleoptera.27,5,0.88126832
macae_B27,macae,2.5,1,Coleoptera.28,20,5.217927857
macae_B27,macae,2.5,1,Coleoptera.30,2,0.32125467
macae_B27,macae,2.5,1,Coleoptera.60,1,8.641444444
macae_B27,macae,2.5,1,Diptera.101,71,1.880069916
macae_B27,macae,2.5,1,Diptera.115,3,0.083955304
macae_B27,macae,2.5,1,Diptera.15,38,0.446226859
macae_B27,macae,2.5,1,Diptera.278,4,0.795916244
macae_B27,macae,2.5,1,Diptera.378,1,0.010867058
macae_B27,macae,2.5,1,Diptera.380,1,0.007098165
macae_B27,macae,2.5,1,Diptera.444,2,0.029889413
macae_B27,macae,2.5,1,Diptera.448,4,0.059282624
macae_B27,macae,2.5,1,Diptera.449,2,0.108437759
macae_B27,macae,2.5,1,Diptera.45,1,0.11012
macae_B27,macae,2.5,1,Diptera.453,1,0.04572304
macae_B27,macae,2.5,1,Diptera.461,1,0.208347316
macae_B27,macae,2.5,1,Diptera.465,17,2.577974787
macae_B27,macae,2.5,1,Diptera.469,1,0.032191645
macae_B27,macae,2.5,1,Diptera.483,1,0.091584692
macae_B27,macae,2.5,1,Diptera.486,3,0.387926948
macae_B27,macae,2.5,1,Diptera.49,1,0.03763
macae_B27,macae,2.5,1,Diptera.64,19,0.345735028
macae_B27,macae,2.5,1,Diptera.67,58,1.058377495
macae_B27,macae,2.5,1,Diptera.86,38,0.644348567
macae_B27,macae,2.5,1,Oligochaeta.5,285,12.8953
macae_B27,macae,2.5,1,Ostracoda.4,34,2.469681605
macae_B28,macae,0.4,2,Coleoptera.27,3,0.807636915
macae_B28,macae,0.4,2,Coleoptera.28,3,0.323685543
macae_B28,macae,0.4,2,Coleoptera.29,2,0.597029023
macae_B28,macae,0.4,2,Coleoptera.30,2,0.146632202
macae_B28,macae,0.4,2,Diptera.101,8,0.234433349
macae_B28,macae,0.4,2,Diptera.113,19,0.881991747
macae_B28,macae,0.4,2,Diptera.115,3,0.081014827
macae_B28,macae,0.4,2,Diptera.15,86,1.050322904
macae_B28,macae,0.4,2,Diptera.278,38,8.885396768
macae_B28,macae,0.4,2,Diptera.378,3,0.014620131
macae_B28,macae,0.4,2,Diptera.380,22,0.205079218
macae_B28,macae,0.4,2,Diptera.381,5,0.03867075
macae_B28,macae,0.4,2,Diptera.444,1,0.043579619
macae_B28,macae,0.4,2,Diptera.445,10,0.228181293
macae_B28,macae,0.4,2,Diptera.448,1,0.013075954
macae_B28,macae,0.4,2,Diptera.45,7,0.44126
macae_B28,macae,0.4,2,Diptera.452,1,0.01036932
macae_B28,macae,0.4,2,Diptera.453,2,0.023924594
macae_B28,macae,0.4,2,Diptera.459,2,0.086198882
macae_B28,macae,0.4,2,Diptera.462,8,0.041154586
macae_B28,macae,0.4,2,Diptera.472,1,0.076300803
macae_B28,macae,0.4,2,Diptera.474,5,0.154716424
macae_B28,macae,0.4,2,Diptera.475,2,0.018238123
macae_B28,macae,0.4,2,Diptera.482,2,0.114324986
macae_B28,macae,0.4,2,Diptera.483,1,0.116182437
macae_B28,macae,0.4,2,Diptera.486,1,0.268633464
macae_B28,macae,0.4,2,Diptera.487,1,0.0443
macae_B28,macae,0.4,2,Diptera.488,1,0.09321392
macae_B28,macae,0.4,2,Diptera.65,30,0.603443972
macae_B28,macae,0.4,2,Diptera.67,12,0.189108969
macae_B28,macae,0.4,2,Diptera.69,23,0.880089718
macae_B28,macae,0.4,2,Diptera.86,21,0.450153789
macae_B28,macae,0.4,2,Lepidoptera.2,1,0.138754327
macae_B28,macae,0.4,2,Odonata.3,2,0.027271486
macae_B28,macae,0.4,2,Oligochaeta.5,84,4.4599
macae_B29,macae,1,2,Coleoptera.28,1,0.291940993
macae_B29,macae,1,2,Coleoptera.60,2,0.1379
macae_B29,macae,1,2,Diptera.101,7,0.237314178
macae_B29,macae,1,2,Diptera.113,1,0.183527109
macae_B29,macae,1,2,Diptera.115,4,0.083702655
macae_B29,macae,1,2,Diptera.15,2,0.020689512
macae_B29,macae,1,2,Diptera.253,1,5.074666322
macae_B29,macae,1,2,Diptera.278,10,1.710746429
macae_B29,macae,1,2,Diptera.380,8,0.076955799
macae_B29,macae,1,2,Diptera.448,6,0.033918654
macae_B29,macae,1,2,Diptera.449,3,0.019996345
macae_B29,macae,1,2,Diptera.461,3,0.476546047
macae_B29,macae,1,2,Diptera.486,3,0.27248235
macae_B29,macae,1,2,Diptera.64,4,0.246333858
macae_B29,macae,1,2,Diptera.67,47,0.731205972
macae_B29,macae,1,2,Diptera.69,6,0.257183779
macae_B29,macae,1,2,Diptera.86,16,0.439854559
macae_B29,macae,1,2,Lepidoptera.2,1,0.538763344
macae_B29,macae,1,2,Odonata.3,2,0.03662294
macae_B29,macae,1,2,Oligochaeta.5,26,0.4771
macae_B29,macae,1,2,Ostracoda.4,23,1.461364143
macae_B3,macae,0.4,1,Coleoptera.28,3,0.542828057
macae_B3,macae,0.4,1,Coleoptera.30,7,1.000138168
macae_B3,macae,0.4,1,Coleoptera.56,1,4.766929466
macae_B3,macae,0.4,1,Diptera.101,29,1.064109171
macae_B3,macae,0.4,1,Diptera.113,2,0.012362506
macae_B3,macae,0.4,1,Diptera.115,20,0.796629981
macae_B3,macae,0.4,1,Diptera.15,39,0.450000207
macae_B3,macae,0.4,1,Diptera.278,25,2.880996493
macae_B3,macae,0.4,1,Diptera.378,1,0.0018713479999999999
macae_B3,macae,0.4,1,Diptera.380,30,0.319123247
macae_B3,macae,0.4,1,Diptera.381,3,0.021578355
macae_B3,macae,0.4,1,Diptera.444,6,0.074928338
macae_B3,macae,0.4,1,Diptera.448,2,0.03166442
macae_B3,macae,0.4,1,Diptera.449,3,0.040363466
macae_B3,macae,0.4,1,Diptera.45,2,0.14684
macae_B3,macae,0.4,1,Diptera.462,3,0.012333265
macae_B3,macae,0.4,1,Diptera.468,3,0.047383981
macae_B3,macae,0.4,1,Diptera.469,1,0.028150569
macae_B3,macae,0.4,1,Diptera.483,4,0.329764343
macae_B3,macae,0.4,1,Diptera.485,1,0.086684756
macae_B3,macae,0.4,1,Diptera.486,4,0.519181872
macae_B3,macae,0.4,1,Diptera.488,1,0.039741492
macae_B3,macae,0.4,1,Diptera.64,4,0.56518123
macae_B3,macae,0.4,1,Diptera.65,10,0.165664002
macae_B3,macae,0.4,1,Diptera.67,66,1.323376309
macae_B3,macae,0.4,1,Diptera.69,5,0.17231297
macae_B3,macae,0.4,1,Diptera.86,27,0.495523861
macae_B3,macae,0.4,1,Odonata.3,2,0.328254054
macae_B3,macae,0.4,1,Oligochaeta.5,33,1.9762
macae_B3,macae,0.4,1,Ostracoda.4,33,2.176703608
macae_B31,macae,3,1,Coleoptera.27,5,1.175403976
macae_B31,macae,3,1,Coleoptera.28,2,0.631726572
macae_B31,macae,3,1,Coleoptera.54,8,0.878272409
macae_B31,macae,3,1,Diptera.101,17,0.349188029
macae_B31,macae,3,1,Diptera.113,16,0.096886924
macae_B31,macae,3,1,Diptera.15,16,0.155007317
macae_B31,macae,3,1,Diptera.253,1,0.019766004
macae_B31,macae,3,1,Diptera.278,14,0.518862394
macae_B31,macae,3,1,Diptera.380,4,0.038459462
macae_B31,macae,3,1,Diptera.448,14,0.171015418
macae_B31,macae,3,1,Diptera.449,9,0.080602629
macae_B31,macae,3,1,Diptera.463,1,0.067026537
macae_B31,macae,3,1,Diptera.465,20,2.20602639
macae_B31,macae,3,1,Diptera.486,1,0.093245092
macae_B31,macae,3,1,Diptera.67,90,1.685250151
macae_B31,macae,3,1,Diptera.86,13,0.129676342
macae_B31,macae,3,1,Lepidoptera.2,1,0.008533481
macae_B31,macae,3,1,Odonata.3,1,0.008182642
macae_B31,macae,3,1,Oligochaeta.5,80,2.7159
macae_B31,macae,3,1,Ostracoda.4,12,0.749174678
macae_B32,macae,0.2,0.5,Coleoptera.28,8,1.746685765
macae_B32,macae,0.2,0.5,Coleoptera.29,8,3.387866278
macae_B32,macae,0.2,0.5,Coleoptera.30,5,0.434255471
macae_B32,macae,0.2,0.5,Coleoptera.55,1,0.037134735
macae_B32,macae,0.2,0.5,Diptera.101,7,0.336551492
macae_B32,macae,0.2,0.5,Diptera.115,1,0.005799713
macae_B32,macae,0.2,0.5,Diptera.15,57,0.672937413
macae_B32,macae,0.2,0.5,Diptera.278,25,2.909234634
macae_B32,macae,0.2,0.5,Diptera.377,1,0.015319538
macae_B32,macae,0.2,0.5,Diptera.380,19,0.235388961
macae_B32,macae,0.2,0.5,Diptera.448,3,0.019897034
macae_B32,macae,0.2,0.5,Diptera.461,1,0.037894721
macae_B32,macae,0.2,0.5,Diptera.462,3,0.014338616
macae_B32,macae,0.2,0.5,Diptera.465,5,0.40509696
macae_B32,macae,0.2,0.5,Diptera.469,1,0.010134679
macae_B32,macae,0.2,0.5,Diptera.485,2,0.164392959
macae_B32,macae,0.2,0.5,Diptera.65,6,0.066727248
macae_B32,macae,0.2,0.5,Diptera.67,7,0.082820644
macae_B32,macae,0.2,0.5,Diptera.69,6,0.219011515
macae_B32,macae,0.2,0.5,Diptera.86,41,0.740752804
macae_B32,macae,0.2,0.5,Lepidoptera.3,1,1.673769116
macae_B32,macae,0.2,0.5,Oligochaeta.5,79,4.2994
macae_B32,macae,0.2,0.5,Ostracoda.4,15,0.770962712
macae_B33,macae,1,0.5,Coleoptera.28,2,0.562299243
macae_B33,macae,1,0.5,Coleoptera.29,2,0.529211777
macae_B33,macae,1,0.5,Coleoptera.30,4,0.024679079
macae_B33,macae,1,0.5,Diptera.101,22,0.588294861
macae_B33,macae,1,0.5,Diptera.113,13,0.163365531
macae_B33,macae,1,0.5,Diptera.115,4,0.226097587
macae_B33,macae,1,0.5,Diptera.15,57,0.563909392
macae_B33,macae,1,0.5,Diptera.278,27,1.966396399
macae_B33,macae,1,0.5,Diptera.373,1,0.005667213
macae_B33,macae,1,0.5,Diptera.380,16,0.196247878
macae_B33,macae,1,0.5,Diptera.381,4,0.040048189
macae_B33,macae,1,0.5,Diptera.447,19,0.329160934
macae_B33,macae,1,0.5,Diptera.448,1,0.013075954
macae_B33,macae,1,0.5,Diptera.461,2,0.211055484
macae_B33,macae,1,0.5,Diptera.462,11,0.044967517
macae_B33,macae,1,0.5,Diptera.465,39,2.402463954
macae_B33,macae,1,0.5,Diptera.483,2,0.183169384
macae_B33,macae,1,0.5,Diptera.485,2,0.108692662
macae_B33,macae,1,0.5,Diptera.486,6,0.589052603
macae_B33,macae,1,0.5,Diptera.64,60,1.537194169
macae_B33,macae,1,0.5,Diptera.65,12,0.234938841
macae_B33,macae,1,0.5,Diptera.67,30,0.569334655
macae_B33,macae,1,0.5,Diptera.69,3,0.136283263
macae_B33,macae,1,0.5,Diptera.86,30,0.384943918
macae_B33,macae,1,0.5,Lepidoptera.2,1,0.223727604
macae_B33,macae,1,0.5,Odonata.3,1,1.149480807
macae_B33,macae,1,0.5,Oligochaeta.5,168,7.8044
macae_B33,macae,1,0.5,Ostracoda.4,18,1.325898183
macae_B34,macae,0.4,0.5,Coleoptera.28,9,1.230141297
macae_B34,macae,0.4,0.5,Coleoptera.30,12,1.078260393
macae_B34,macae,0.4,0.5,Diptera.101,30,0.971851169
macae_B34,macae,0.4,0.5,Diptera.113,3,0.066488312
macae_B34,macae,0.4,0.5,Diptera.115,1,0.042776202
macae_B34,macae,0.4,0.5,Diptera.134,1,0.003508696
macae_B34,macae,0.4,0.5,Diptera.143,1,2.40058e-4
macae_B34,macae,0.4,0.5,Diptera.15,96,1.421875665
macae_B34,macae,0.4,0.5,Diptera.219,1,0.033486689
macae_B34,macae,0.4,0.5,Diptera.278,14,2.979131269
macae_B34,macae,0.4,0.5,Diptera.378,1,0.008860222
macae_B34,macae,0.4,0.5,Diptera.380,30,0.393804049
macae_B34,macae,0.4,0.5,Diptera.381,2,0.021638042
macae_B34,macae,0.4,0.5,Diptera.444,11,0.23591582
macae_B34,macae,0.4,0.5,Diptera.445,2,0.018950599
macae_B34,macae,0.4,0.5,Diptera.449,1,0.00975089
macae_B34,macae,0.4,0.5,Diptera.453,1,0.063597698
macae_B34,macae,0.4,0.5,Diptera.462,19,0.0923855
macae_B34,macae,0.4,0.5,Diptera.465,10,0.552607181
macae_B34,macae,0.4,0.5,Diptera.469,1,0.012430603
macae_B34,macae,0.4,0.5,Diptera.474,2,0.0575323
macae_B34,macae,0.4,0.5,Diptera.482,1,0.055285635
macae_B34,macae,0.4,0.5,Diptera.483,4,0.263681042
macae_B34,macae,0.4,0.5,Diptera.484,2,0.034868425
macae_B34,macae,0.4,0.5,Diptera.485,7,0.310093107
macae_B34,macae,0.4,0.5,Diptera.486,4,0.567907658
macae_B34,macae,0.4,0.5,Diptera.64,41,1.176986178
macae_B34,macae,0.4,0.5,Diptera.65,18,0.231400066
macae_B34,macae,0.4,0.5,Diptera.67,33,0.69945299
macae_B34,macae,0.4,0.5,Diptera.69,20,0.619362612
macae_B34,macae,0.4,0.5,Diptera.86,60,0.91589074
macae_B34,macae,0.4,0.5,Lepidoptera.3,1,0.01181694
macae_B34,macae,0.4,0.5,Lepidoptera.4,1,1.466529707
macae_B34,macae,0.4,0.5,Odonata.3,6,0.143965773
macae_B34,macae,0.4,0.5,Oligochaeta.5,58,1.8319
macae_B34,macae,0.4,0.5,Ostracoda.4,40,2.699613759
macae_B35,macae,1.5,0.5,Coleoptera.28,4,1.235402826
macae_B35,macae,1.5,0.5,Coleoptera.30,4,0.658329213
macae_B35,macae,1.5,0.5,Diptera.101,16,0.299012032
macae_B35,macae,1.5,0.5,Diptera.113,17,0.450243893
macae_B35,macae,1.5,0.5,Diptera.15,53,0.617615
macae_B35,macae,1.5,0.5,Diptera.278,20,2.863208468
macae_B35,macae,1.5,0.5,Diptera.379,1,0.014265788
macae_B35,macae,1.5,0.5,Diptera.380,32,0.327356686
macae_B35,macae,1.5,0.5,Diptera.444,10,0.138540289
macae_B35,macae,1.5,0.5,Diptera.448,2,0.00984639
macae_B35,macae,1.5,0.5,Diptera.462,17,0.094240968
macae_B35,macae,1.5,0.5,Diptera.465,11,0.69790638
macae_B35,macae,1.5,0.5,Diptera.468,1,0.095584915
macae_B35,macae,1.5,0.5,Diptera.482,1,0.044420347
macae_B35,macae,1.5,0.5,Diptera.483,3,0.26468609
macae_B35,macae,1.5,0.5,Diptera.486,3,0.417673478
macae_B35,macae,1.5,0.5,Diptera.64,3,0.419876187
macae_B35,macae,1.5,0.5,Diptera.65,4,0.069590016
macae_B35,macae,1.5,0.5,Diptera.67,17,0.250242465
macae_B35,macae,1.5,0.5,Diptera.69,10,0.363414179
macae_B35,macae,1.5,0.5,Diptera.86,79,1.094596159
macae_B35,macae,1.5,0.5,Lepidoptera.3,1,0.792924122
macae_B35,macae,1.5,0.5,Odonata.3,2,0.042114018
macae_B35,macae,1.5,0.5,Oligochaeta.5,203,7.528
macae_B35,macae,1.5,0.5,Ostracoda.4,8,0.546777756
macae_B36,macae,0.1,1,Coleoptera.27,2,0.075476715
macae_B36,macae,0.1,1,Coleoptera.28,5,0.880047569
macae_B36,macae,0.1,1,Coleoptera.29,1,0.428918845
macae_B36,macae,0.1,1,Coleoptera.30,6,0.470168703
macae_B36,macae,0.1,1,Diptera.101,6,0.349445979
